user,text,sentiment_label,sentiment_score
,"Kualitas Suara: bagus, bisa diatur lewat aplikasi pula
Desain: bagus, dan gampang buat dibawa kemana mana
Daya Tahan: mantap le 😋",LABEL_0,0.9943952560424805
,"Kualitas Suara: mantab
Desain: simpel minimalis
Daya Tahan: blm di coba
Sangat rekomendasi",LABEL_0,0.995205819606781
,"Kualitas Suara: Bagus
Desain: Desain menarik
Daya Tahan: Belom dicoba sampai habis daya
Pengiriman cepat pakai bublewrap",LABEL_0,0.9022445678710938
g*****6,"Kualitas Suara: jernih
Desain: modern
Fungsi: berfungsi dengn baik",LABEL_0,0.9621439576148987
a*****l,"Kualitas Suara: sangat memuaskan
Desain: menarik
Fungsi: bekerja dengan baik sesuai ekspektasi
enak banget, nyaman di kuping ga bikin sakit",LABEL_0,0.9975807666778564
,"Kualitas Suara: gabisa denger 8d audio yaaa guys mungkin pilihan yang lain bisa.
Desain: good
Daya Tahan: mungkin akan awet",LABEL_0,0.9633359313011169
,"Kualitas Suara: mantap
Desain: unik
Daya Tahan: ok
Untuk anak, ok",LABEL_0,0.9935871362686157
a*****k,"Kualitas Suara: GERRRRRR
Desain: LUCU BGTT WARNANYAAAA
Daya Tahan: so far baguss bangett si buat kualitas batrainya, udah pake seminggu buar ride masii amannn",LABEL_0,0.9974856376647949
n*****i,"Kualitas Suara: bagusss, keren. bassnya okkkss
Desain: lucu banget mungil, gampang buat dibawa kemana mana
Daya Tahan: sejauh ini awet si batrenya",LABEL_0,0.9977332353591919
,"Kualitas Suara: bagus, jernih
Desain: lucuuu
Daya Tahan: udh pasti bandel part-nya Krn ini produk ke 3 baseous yg sy pakai",LABEL_0,0.9892551898956299
,"Kualitas Suara: bagus
Desain: terlihat menarik dan keren
Daya Tahan: semoga tahan lama",LABEL_0,0.9951632022857666
m*****r,"Kualitas Suara: biasa saja
Desain: cakeuuup
Daya Tahan: biasa saja
Worth to buy dg harga segitu",LABEL_0,0.4864758253097534
,"Kualitas Suara: jernih dan bagus sekali
Desain: menarik dan bagus
Daya Tahan: tahan lama",LABEL_0,0.9967303276062012
s*****y,this is my second purchase! my first purchase lasted for around 5 years! great quality with good price,LABEL_0,0.7956624627113342
j*****9,"Kualitas Suara: oo
Desain: okb
Fungsi: ojj
Packing rapih pengiriman cepat semoga selalu dalam keadaan sehat serta persalinan normal untuk ibu hamil yang manis dan ungu kalo",LABEL_0,0.9823490977287292
,"Kualitas Suara: bagus banget basnya mantab
Desain: kecil dan gak banyak makan tempat
Daya Tahan: lamma banget asli bagus
Rekomend banget dengan harga segini kualitasnya yang mahal banget suka deh😍",LABEL_2,0.5421603918075562
,"Kualitas Suara: lebih kecil suaranya dibandingkan baseus e 19 yang saya punya sebelumnya
Desain: OK
Baru dipakai 1 bulanan, yang termaauk tidak sering dipakai paling seminggu 2-3x dipakai, tapisaat saya coba pakai beberapa hari ini dia awalnya suaranya ada setelah 10 detik suaranya hilang padahal baterai nya masih isi, di charge ulang karena pikir baterainya habis, setelah full sama saja bunyi sebentar trus nggak ada suaranya lagi padahal lagu atau videonya masih jalan dan kondisi bluetooth tersambung",LABEL_2,0.7701192498207092
,"keren
suara bass
manteb deh pokoknya",LABEL_0,0.9974921941757202
,"Kualitas Suara: bagus
Suara enak, dan ditambah bentuknya yg jecil, jd kayak gak pake earbuds. Ringan banget. Kurang suka buds nya, jd kuganti sm buds dr tws lain wkwk overall puas sih",LABEL_0,0.9969808459281921
,"Kualitas Suara: agak mendem
Desain: bagus
Fungsi: berfungsi dengan baik
Di harga segini udah oke,gabisa berharap lebih. Kekurangan menurut telinga saya si, suara aga mendem, bass yg luber bgt, tpi setelah d tuning lewat eq bawaan hp, suara jadi lebih balance d semua frequency, dan juga suara bisa lebih keluar d banding sebelumnya.",LABEL_0,0.9540131688117981
m*****o,"Kualitas Suara: 8,5/10
Desain: lucu, mini
suka desain earphone nya mini lucu juga warna nya 💚  cuma kalau suara not bad but not good okay thanks",LABEL_0,0.8746877312660217
,"Kualitas Suara: jernih bagus
Desain: modern
Daya Tahan: batrai aman tahan lama
Dari dulu emng pengguna beauses ,rekomanded low badget tp kualitas nya ok, d pake tlp juga ok, dger musik juga bisa,cuma sering jatuh aja sering lepas dri telinga",LABEL_0,0.9813523888587952
j*****i,"Kualitas Suara: suara jernih dan berfungsi dengan baik
Desain: bagus
Daya Tahan: seminggu baru lowbat padahal tiap malam dipake 3-4 jam buat game",LABEL_0,0.9918538331985474
n*****2,"Kualitas Suara: jernih gak bikin sakit telinga
Desain: bagus
Daya Tahan: semoga tahan lama",LABEL_0,0.9955669045448303
,"Kualitas Suara: jernih
Desain: kecil jadi mudah dibawa
Fungsi: baik
Ga nyesel sih beli baseus 🤩🤩",LABEL_0,0.9851433634757996
,"Kualitas Suara: bagus dah mantep
Desain: design nya oke lah
Fungsi: berfungsi kanan kiri
kalo lowbudget beli ini aja, udh bagus kok.",LABEL_0,0.9966312050819397
u*****1,"Kualitas Suara: standar
Desain: bagus warna ungu
Daya Tahan: lama
daya tahannya lama bgt, paket diterima tgl 13 agustus trs di cas cuma sehari tgl 14 agustusnya, sampe skrg 11 September belom dicas
buat kualitas ya standar sih, sebelumnya user jbI pindah ke baseus",LABEL_2,0.9367844462394714
,"Kualitas Suara: kualitas mantep
Desain: desain minimalis, enak dilihat
Fungsi: fungsi ok semua",LABEL_0,0.9948595762252808
,"Kualitas Suara: bass bagus
Desain: imut lucu beutt
Fungsi: alhamdulillah masih berfungsi awet nyoy",LABEL_0,0.9950869679450989
a*****a,"Kualitas Suara: super duper seperti yang saya harapkan!
Desain: sangat bagus😋
Daya Tahan: tahan lama dan sangat bagus dan keren",LABEL_0,0.9921720027923584
,"Kualitas Suara: jernih bagus
Desain: lucu menarik
Daya Tahan: tahan lama
Bagus sesuai dgn yg dipromosikan semoga awet tahan lama",LABEL_0,0.9943506717681885
,"Kualitas Suara: belum dicoba
Daya Tahan: belum dipakai
Barang datang tepat waktu dan sesuai gambar, mudah mudahan dapat berfungsi dengan baik",LABEL_0,0.8950445652008057
,"Barang sesuai, ori dan pengemasan rapii👍",LABEL_1,0.9533848166465759
e*****2,"Kualitas Suara: memuaskan
Desain: menarik
Daya Tahan: tahan banting
Terimakasih pesanan sudah diterima dengan baik dan sesuai :)",LABEL_0,0.9626021385192871
,"Kualitas Suara: jernih
Desain: imut
Daya Tahan: tahan lama
Packing rapi
Cepat sampainya
Produk original
Terima kasih",LABEL_0,0.9863268136978149
,"Kualitas Suara: bass biasa aja tapi oke lah suara jernih
Desain: bagus
Fungsi: bekerja dengan baik",LABEL_0,0.979689359664917
,"Kualitas Suara: mantap
Desain: gampang di bawa kemana mana
Daya Tahan: baterai tahan lama",LABEL_0,0.9955155253410339
h*****2,"Kualitas Suara: jernih
Desain: lucu
Daya Tahan: lama
Semoga batrenya awet, dipake juga gak cepet habis. Terima kasih",LABEL_0,0.9898742437362671
,"Kualitas Suara: suara jernih dan bagus
Desain: cantik dan menarik
Daya Tahan: semoga awet",LABEL_0,0.9955130219459534
c*****0,"Kualitas Suara: bagus
Desain: menarik, pinkeuu
Daya Tahan: tahan
warnanya lucuu imutt, kecil juga jadi pas di tangan & tass hehe",LABEL_0,0.9972978234291077
a*****r,"Kualitas Suara: aman
Desain: okee
Fungsi: semoga amna
Mantap udh di coba sejauh ini suara jelas",LABEL_0,0.9868407249450684
,"Kualitas Suara: sura sangat jernih
Desain: menarik dan estetik
Daya Tahan: tahan lama",LABEL_0,0.9951907396316528
,"Kualitas Suara: jernih
Desain: warnanya lucuu
Daya Tahan: SANGAAT LAMA!! ga abis abiss!!",LABEL_0,0.9951437711715698
,"Kualitas Suara: belum dicoba
Desain: lucuu",LABEL_0,0.6553034782409668
j*****8,,ERROR,0.0
,"Kualitas Suara: bagus
Desain: imut
Fungsi: baik
Packing rapi
Cepat sampainya
Terima kasih",LABEL_0,0.940700352191925
b*****6,"Kualitas Suara: worth the price bass nya juga cukup mantep
Desain: minimalis
Fungsi: berfungsi dengan baik",LABEL_0,0.9960175156593323
d*****f,"Kualitas Suara: INI GONG BGT
Desain: bagus
Daya Tahan: tahan lamaaaa
BELI LAGI KRNA ILANG SATU...",LABEL_0,0.9382529258728027
s*****a,"Kualitas Suara: sungguh memuaskan
Desain: compact, kecil, muat di kantong
Daya Tahan: tahan lama dan cepat cas-nya",LABEL_0,0.9941834807395935
,"PARAH BANGET PENGIRIMAN NYA, SENGAJA PAKE INSTANT BIAR CEPAT SAMPE, UDAH BAYAR MALAH LAMA SAMPE DAN G ADA RESPON DARI ADMIN PARAHHH🤣😡😡😡",LABEL_2,0.9959230422973633
i*****w,aman bgttt dua duanya berfungsi,LABEL_0,0.9933614730834961
,"Kualitas Suara: jernih
Desain: menarik
Daya Tahan: lama
selalu suka sama baseus. dulu beli masi 300k uda rusak skrng dapet 150 langsung beli hihi",LABEL_0,0.9946959614753723
,"Kualitas Suara: jernih
Desain: kecil dan muat dimana aja
Daya Tahan: baru nyoba sih",LABEL_0,0.9819445610046387
s*****e,"Kualitas Suara: Baik
Desain: Elegan
Daya Tahan: Baik
Barang original, kualitas baik. Thanks",LABEL_0,0.9734917879104614
,"Kualitas Suara: bagus
Desain: elegan
Fungsi: baik
Sudah di coba, kualitas bagus. Semoga awet",LABEL_0,0.9945672750473022
d*****e,"Kualitas Suara: Suara relatif kecil dibandingkan dengan TWS pada umumnya (dalam kasus saya)
Had exceptionally high expectation cuz of the rave reviews, tapi sangat kecewa karena baru 3 hari pemakaian salah satu earphone (left) terus menerus disconnecting dengan sendirinya dari device. Selalu harus unpair dan repair agar bisa reconnect (without doing so nggak bisa connect). Sudah factory reset sesuai dengan manual juga nggak ada perubahan.

Suaranya juga kecil ternyata, padahal volume bar di device sudah mentok.

Such a disappointing purchase. Padahal pembeli lainnya experience-nya baik, mungkin saya yang lagi nggak hoki",LABEL_2,0.9875401258468628
b*****7,"jernih berfungsi baik, bagus, mantab mantab mantab mantab",LABEL_0,0.996183454990387
a*****2,"Kualitas Suara: bagusss
Desain: sangat menarik
Daya Tahan: tahan tidak dicas 2 hari",LABEL_0,0.9953899383544922
m*****2,"Kualitas Suara: SANGAT JERNIH, SUKA BANGET
Desain: CAKEP
Daya Tahan: sangat lama
Lope",LABEL_0,0.997078537940979
,,ERROR,0.0
,,ERROR,0.0
,"Kualitas Suara: jernih
Desain: menarik dan kompleks
Daya Tahan: lumayan lama untuk harga segini
worth it untuk dibeli",LABEL_0,0.994788646697998
,bagus lucuuu dan mini,LABEL_0,0.996213972568512
,"Kualitas Suara: jernih
Desain: menarik
Daya Tahan: pertama coba lumayan tahan lama
Bisa langsung connect",LABEL_0,0.9889481067657471
,Kualitas Suara: bass manteeepppp,LABEL_0,0.9964832067489624
n*****i,,ERROR,0.0
p*****3,"Aku review jujur ya, dari segi bahan bagus banget. Dipake berjam jam juga ga sakit kuping nya, kaya berasa ga pake earphone aja gitu. Terus awet jugaa, ini aku udah 4 hari ga ngecas2 masih 70% baterai nyaa. Tapiii, untuk kualitas suara kecil bgt walau udah 50% volume nya tapi masih kerasa kecil gitu dan itu agak bahaya sih buat pendengaran, sekitaran 60 udah mulai oke sih kedengeran",LABEL_2,0.9164096713066101
,"Kualitas Suara: lumayan tapi agak delay
Desain: bagus
Fungsi: lumayan bagus
Suara nya ke delay beberapa detik tapi over all bagus",LABEL_0,0.97518390417099
,"Kualitas Suara: mantap tp masih bisa diimprove
Desain: lucu
Daya Tahan: mantap
Sayangnya agak tebel desainnya jd waktu make helm sakit telinganya🥲",LABEL_0,0.7628915309906006
,"Produk: Tidak sesuai deskripsi, Barang palsu, Barang rusak, Kualitas buruk
ini barang siapa woi, uda kirim nya lama banget, orang mau pake jastip dan jastip nya uda mau berangkat tanggal 9 malah sampai di tanggal 11, uda lama banget barang yang dikirim salah lagi barang nya punya orang lain, seller gajelas ga rekomen. mending beli produk lain pengiriman jelas dan bertanggung jawab, yang balas chat juga ga becus bertele tele banget cuma modal copy paste aja. gapunya nalar sendiri buat balas.",LABEL_2,0.9938623905181885
,"Kualitas Suara: biasa ga terlalu kencang
Desain: biasa
Fungsi: oke
Belum bisa menikmati",LABEL_2,0.9560031294822693
a*****a,"bagus ya sesuai harga, semoga tahan lama",LABEL_0,0.9950526356697083
d*****_,"Minusnya SUARANYA KECIL :(
Batrenya awet
Warnanya lucu 
Lihat batrenya pke aplikasi",LABEL_0,0.7980430722236633
v*****1,"Kualitas Suara: Bass mantep
Desain: Keren
Daya Tahan: Tahan lama
Keren pengiriman cepat dan maksimal sekali suaranya",LABEL_0,0.9968060255050659
,Pengiriman cepat dan aman warna gemes banget suara oke mantap thank you ya!,LABEL_0,0.9942406415939331
a*****_,"Dulu udah pernah beli earphone baseus encok wm01 dan itu bagus. Entah kenapa earphone baseus bowie yg ini, kurasa beda bgt. Yang ini harus volume full baru ngebass, dan ga begitu noise cancelling. Udah ku cari2 baseus encok tapi ga ada, adanya hanya bowie. Ku coba lah, tapi ternyata lebih enakan yang dulu. Maaf ya..",LABEL_0,0.8252455592155457
,"overall bagus , tp pas mau check out aku pesen wrn pink stocknya ada sekitar 500 gt warna lain jg ak smpet check kyk mint, ungu itu 300-500 stocknya tp pas udah co udah bayar di chat ktny sisa putih?? lah? klo emg sisa putih aja harusnya pas mau co pilih warna, warna yg lain stockny 0 dong? ini banyak tp katanya cm putih aja 😅",LABEL_2,0.6550818085670471
i*****a,"Kualitas Suara: memiliki suara yang jernih dan bagus
Desain: sederhana namun elegan
Daya Tahan: tahan lama dan sangat handal",LABEL_0,0.9960982799530029
a*****7,"Kualitas Suara: sangat memuaskan
Desain: menarik
Fungsi: baik
fotoku ga sesuai produk yeah maaf",LABEL_2,0.8201431632041931
m*****r,"Kualitas Suara: sangat mengesan kan
Desain: terlihat keren dan modern
Daya Tahan: tahan lama dan sangat handal",LABEL_0,0.9965077042579651
b*****i,Produk nya bagus kurir nya juga amanah mantap produknya amanah,LABEL_0,0.9968074560165405
l*****_,"Kualitas Suara: jernih noise cancelingnya good
Desain: bagus
Fungsi: aman
BASEUS TERBAEKKK",LABEL_0,0.9958391189575195
a*****3,Earphone dapat berfungsi dengan baik dan warna sesuai dengan pesanan,LABEL_0,0.724687933921814
a*****a,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,"Kualitas Suara: di hp andro suaranya kurang bgtt
Desain: kurang
Daya Tahan: lumayan
Sempet susah konek ke hp andro kdg suara ilang satu",LABEL_2,0.9952463507652283
,Produk tidak berfungsi di sebelah kanan tidak bisa tercharge padahal bagus banget bentuknya. Next bakal beli lagi,LABEL_0,0.9949954748153687
,"Kualitas Suara: lumayan
Desain: bagus
Daya Tahan: awet tahan lama",LABEL_0,0.9917752742767334
,,ERROR,0.0
,,ERROR,0.0
,So cute,LABEL_0,0.9956411123275757
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
l*****1,cepat banget sampainyaa,LABEL_0,0.9943810105323792
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
y*****9,"Kualitas Suara: kurang keceng🥲
Desain: imut kecil gt
Fungsi: semoga awet
inii mungil banget sii, ini ke kuping susah jujur🥲🙏 terus menurut ku ini kurang kenceng, volnya setengah pun kurang kenceng tapi bagus kok semoga awet thanks baesus👍",LABEL_2,0.576454222202301
,,ERROR,0.0
,Keciiiil suaranya🥲,LABEL_2,0.9959318041801453
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
d*****4,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
a*****n,"bagusss, semoga awett ijo kaya telor asin pengiriman cepat",LABEL_0,0.9945687055587769
,"Kualitas Suara: jernih
Desain: menarik
Fungsi: berfungsi baij",LABEL_0,0.8059491515159607
f*****s,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
p*****a,,ERROR,0.0
u*****1,,ERROR,0.0
d*****a,,ERROR,0.0
,"Kualitas Suara: bagus
Desain: keren
Fungsi: berfungsi dgn baik",LABEL_0,0.9920819997787476
,"Kualitas Suara: bagus dan suaranya jernih
Desain: menarik
Daya Tahan: tahan lama",LABEL_0,0.9943971633911133
d*****9,"mantap, suaranya jernih, kanan kiri berfungsi dengan baik",LABEL_0,0.9958336353302002
,,ERROR,0.0
,,ERROR,0.0
s*****u,"ga espek kalo basnya lebih nampol ketimbang yg bowie 16, alias mantap bgt ges",LABEL_0,0.9972653388977051
,,ERROR,0.0
y*****i,"Kualitas Suara: mantap
Desain: bagus
Daya Tahan: tahan lama,klo ga kerendem cucian",LABEL_0,0.9925157427787781
,Bagusssss bangett udah dites suara nya pool kenceng semoga awet ya,LABEL_0,0.9947977066040039
t*****7,"Kualitas Suara: jerni
Desain: kecil lucu
Daya Tahan: tahan lama bgt",LABEL_0,0.9913907051086426
f*****k,,ERROR,0.0
t*****s,,ERROR,0.0
,"Kualitas Suara: horegg sekali, menggelegarr
Daya Tahan: anti segalaa",LABEL_0,0.983923614025116
b*****6,"Kualitas Suara: oke
Desain: bagus
Fungsi: berfumgsi baik",LABEL_0,0.9866885542869568
,"Kualitas Suara: standar
Desain: slick
Daya Tahan: awet",LABEL_0,0.8923425674438477
,"Kualitas Suara: jossss
Desain: bagus
Daya Tahan: awet",LABEL_0,0.9940359592437744
,"Kualitas Suara: bass memuaskan
sangat mudah dalam menggunakan dikasi cover biar makin aman",LABEL_0,0.992590069770813
,"Kualitas Suara: bagus
Desain: bagus
Daya Tahan: tahan lama",LABEL_0,0.9872689247131348
h*****a,"Diterima dgn baik terima kasih, semoga awet ya kak",LABEL_0,0.9348974823951721
e*****d,"Kualitas Suara: jernih bagus
Desain: menarik mudah disimpan",LABEL_0,0.9893927574157715
,"Kualitas Suara: mantab
Desain: bagus keren
Daya Tahan: wortit",LABEL_0,0.996218740940094
,"Kualitas Suara: Kualitas oke
Desain: menarik
Daya Tahan: kuat",LABEL_0,0.9759917259216309
,"Kualitas Suara: bagus jernih
Desain: keren
Fungsi: baik sesuai",LABEL_0,0.992522656917572
s*****a,"Kualitas Suara: suara jernih
Desain: menarik dan lucuu",LABEL_0,0.9958732724189758
,"Kualitas Suara: baik
Desain: lucu
barangnya sampe dengan selamat dan berfungsi",LABEL_0,0.9755591750144958
,"Kualitas Suara: bass bagus
Desain: -",LABEL_0,0.9934808015823364
y*****_,nah sesuai espektasii + connect app baseus juga buat setiing EQ,LABEL_1,0.9935725927352905
,"Kualitas Suara: jernih
Desain: elegan dan menarik
Daya Tahan: tahan lama seharian",LABEL_0,0.9946019649505615
r*****o,"Kualitas Suara: mantap
Desain: bagus
Fungsi: sesuai
keren",LABEL_0,0.9948975443840027
,"Kualitas Suara: bagus
Desain: keren
Daya Tahan: tahan lama mantap",LABEL_0,0.9971190690994263
,"Kualitas Suara: baguss
Desain: cantikk
Daya Tahan: lama
Baguuss cantikk",LABEL_0,0.9956106543540955
,"Kualitas Suara: memuaskan
Desain: mungill
Fungsi: berfungsi dengan baik",LABEL_0,0.9249539375305176
,"Kualitas Suara: jernih
Desain: kerenn
Daya Tahan: tahan lamaa bangett",LABEL_0,0.995940089225769
s*****u,"mantap, download apk nya lebih mantap karna bisa req genre + bisa nambah volume",LABEL_0,0.9923865795135498
s*****a,"Kualitas Suara: ok
Desain: keren
Daya Tahan: semoga bisa bertahan lama",LABEL_0,0.9947177767753601
,"Kualitas Suara: audio nice
Desain: enak dipake, nyaman",LABEL_0,0.9968942403793335
d*****1,"Kualitas Suara: jernih mantap
Desain: soft pink mantap
Daya Tahan: awet",LABEL_0,0.9955664277076721
l*****7,"Kualitas Suara: jernih dan bagus
Desain: menarik
Daya Tahan: tahan lama",LABEL_0,0.9936313033103943
,"Kualitas Suara: bersih
Desain: minimalis
Daya Tahan: baru cb",LABEL_0,0.8239264488220215
,"Kualitas Suara: bagusss
Gk bisa di photo karena udah di pake",LABEL_0,0.6991537809371948
,Kualitas Suara: mantepp sangat workit sesuai ekspektasi pokoknya ga mengecewakan dah👍🏻,LABEL_0,0.9950231313705444
,"Kualitas Suara: bagus banget
Desain: modern, estetik
sukaa",LABEL_0,0.9965500831604004
,"Kualitas Suara: siiip
Desain: unik
Daya Tahan: baru dipakai",LABEL_0,0.7859123349189758
,"Kualitas Suara: oke lah
Desain: cantik
Daya Tahan: semoga awet",LABEL_0,0.9913382530212402
,"Kualitas Suara: jernih
Daya Tahan: aweetttt
terbaik!!",LABEL_0,0.9960909485816956
,"Kualitas Suara: great
Desain: bagus dan kuat
Pilihan yang tepat..greatt",LABEL_0,0.9870820045471191
,"Kualitas Suara: sangat memuaskan
Desain: bagus banget warnanya",LABEL_0,0.9970871806144714
,"Kualitas Suara: kuat
Desain: cantik
Daya Tahan: sejauh ini awet",LABEL_0,0.9765462875366211
,"Kualitas Suara: jernih
Desain: simple
Daya Tahan: sangat tahan lama",LABEL_0,0.9945100545883179
,"Kualitas Suara: jernih
Desain: lucu",LABEL_0,0.9931464791297913
,"pas di telinga, suaranya juga enakk",LABEL_0,0.9976578950881958
,ternyata suaranya kecil bangett gak ngebas sma sekali,LABEL_2,0.988608717918396
,"Kualitas Suara: bass bagus
Desain: imutt
Daya Tahan: tahan lama",LABEL_0,0.993196964263916
,baguss gess worth it dgn harga segitu,LABEL_0,0.993598222732544
,Kualitas Suara: bagus,LABEL_0,0.9943342208862305
,"Barang aman sampai ke pekanbaru, baguss!!",LABEL_0,0.9963160157203674
,Kualitas Suara: bagus,LABEL_0,0.9943342208862305
,"Barang sangat bagus, kualitasnya sangat bagus",LABEL_0,0.9968896508216858
,paket sudah diterima sesuai pesanan,LABEL_1,0.9810158610343933
,"Berfungsi dengan baik, semoga awet",LABEL_0,0.9793969988822937
,,ERROR,0.0
,"Kualitas Suara: Mantap
Desain: Simple
Gemeyy",LABEL_0,0.9965923428535461
f*****3,suaranya jerjhb dan ngebas bgt pake ini serasa ga dneger suara apa apa dari luar kwkwkwk,LABEL_0,0.8411949276924133
,"Kualitas Suara: bass kurang
Desain: bagus
Fungsi: berfungsi",LABEL_2,0.9804072976112366
,Kualitas Suara: menurut aku suaranya kurang  gatau mungkin karna pas dicoba belom di cas atau gimana tapi nanti bakal dicoba lagi abis di cas masih kecil atau engga suaranya,LABEL_2,0.9139901399612427
_*****a,"Kualitas Suara: jernih
Desain: lucu
Daya Tahan: tahan
bagus pinkyyyy",LABEL_0,0.9951295852661133
t*****a,Kwalitas bagus dan pengiriman cepat semoga awet. Terima kasih,LABEL_0,0.990861177444458
z*****n,Desain: lucu,LABEL_0,0.9733884334564209
,paten deh satset,LABEL_0,0.8316795825958252
,Barang sesuai pesanan dan cepat sampai thx,LABEL_0,0.9559045433998108
l*****3,"Kualitas Suara: bagus
Desain: bagus
Daya Tahan: bagos",LABEL_0,0.9792417883872986
o*****r,Penilaian ini hanya bertujuan untuk mendapatkan koin. Tapi admin rekomended. Cocok dijadikan menantu idaman.,LABEL_0,0.9834852814674377
b*****f,"Kualitas Suara: oke lah
Desain: kecil mungil gemash",LABEL_0,0.9871436953544617
,"Sudah cinta sama baseus,sudah 3x semuanya oke punya",LABEL_0,0.9299510717391968
,"Overall amannn, bagus. Maap ga sempet poto karna emg udh bagus semua🗿",LABEL_0,0.9304446578025818
,"Kualitas Suara: oke
Desain: bagus
Daya Tahan: mantap",LABEL_0,0.9954907298088074
,Kualitas Suara: kurang keras pdhl volume level besar,LABEL_2,0.987738847732544
,"Kualitas Suara: bagus
Desain: menarik
Fungsi: baguz",LABEL_0,0.9915137887001038
,"Lucuu bangettt, makasii kak😍🥰",LABEL_0,0.9931057095527649
,"Kualitas Suara: Ok
Desain: Simple
Daya Tahan: Ok",LABEL_0,0.9494630098342896
,setelan bawaan baseusnya mnurut aku kureng. untung bisa diatur di apknya. jdi mntullll. lov dehh,LABEL_0,0.8180974125862122
,"bagus lucu imut,masih belum dicoba",LABEL_0,0.960754930973053
,"Diterima dengan baik, terimakasih seller dan kurir semoga berkah",LABEL_0,0.9636118412017822
,Thank you,LABEL_0,0.9768213629722595
k*****2,"bentuknya kecill, lucuuuuu, semoga awet",LABEL_0,0.994869589805603
,,ERROR,0.0
f*****6,"Desain: lucu warna putih
baguss bass nya",LABEL_0,0.9953214526176453
,,ERROR,0.0
,"sebenarnya bagus tp tutupnya agak longgar gitu, knp yaa?",LABEL_2,0.9814020991325378
,Mantap,LABEL_0,0.9971997737884521
,Pembelian kedua di ofc store baseus. Alhamdulillah selalu aman dan lengkap,LABEL_0,0.8859855532646179
,Ternyata ukurannya lebih kecil dibandingkan yang tws WM01,LABEL_1,0.6167038679122925
l*****_,,ERROR,0.0
d*****a,,ERROR,0.0
,cantikkk! semoga awet yaaa,LABEL_0,0.9933996200561523
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,SUPER PUASS😵‍💫😵‍💫😵‍💫🩷🩷🩷🩷,LABEL_0,0.9929403066635132
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
j*****p,"Daya Tahan: s
Bagus, dan suka banget, nggak nyesel nunggu lama, semoga awet",LABEL_0,0.9976134300231934
r*****.,"Kualitas Suara: kecil suaranya
Desain: Biasa aja",LABEL_2,0.8871903419494629
,,ERROR,0.0
,"Baru dateng tadi, suaranya kecil kaya mendem gitu ga enak banget 😞😞 memang begini apa gimana?",LABEL_2,0.9967541098594666
z*****a,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,"Kualitas Suara: suara yang bagus
Desain: lucu",LABEL_0,0.9941575527191162
a*****a,mntp,LABEL_0,0.7860252261161804
n*****r,,ERROR,0.0
t*****2,,ERROR,0.0
l*****h,,ERROR,0.0
h*****1,,ERROR,0.0
y*****k,,ERROR,0.0
m*****i,,ERROR,0.0
n*****_,,ERROR,0.0
r*****a,,ERROR,0.0
a*****7,,ERROR,0.0
,"Kualitas Suara: kurang ngebass, suara terlalu kecil",LABEL_2,0.992906928062439
c*****6,semuanya lengkap dan aku dpt di harga 90rban wkwkkw thanks😭😭🤍,LABEL_0,0.8938024044036865
,Fungsi dan kualitas bagus,LABEL_0,0.9953509569168091
i*****3,Bagus kecil-kecil gampang disimpan dan suaranya juga bagus,LABEL_0,0.9949119687080383
r*****1,"Kualitas Suara: bagus
Desain: lucuu pink",LABEL_0,0.9922555685043335
,bagusss suaranya semoga awet,LABEL_0,0.9950034022331238
,gada yang buat + - volume yaa?,LABEL_2,0.9267219305038452
,Kualitas Suara: lumayan jernih,LABEL_0,0.9923673272132874
,barang bagus dan berfungsi,LABEL_0,0.9943405389785767
f*****1,"Kualitas Suara: sangat memuaskan
Desain: lucu",LABEL_0,0.995153546333313
y*****3,"Kualitas Suara: Bagus
Desain: Menarik
Fungsi: Baik",LABEL_0,0.9768208265304565
