user,text
,"Kualitas Suara: suara bagus banget jernih sudah suport LDAC
Daya Tahan: baterai awet bahan berkualitas bagus
Fitur: fitur banyak banget salah satu nya sudah suport LDAC dan ANC kedap suara baterai awet banget sering makai jarang ngecas"
,"trima kasih, pesenanku udah nyampe. bgus bngett ini ada fitur ANC/kedap suara terus hrganya terjangkau. worth banget. next mau order lagi. ngga nyesel beli di baseus official"
,"Kualitas Suara: berkualitas
Daya Tahan: awet
Fitur: sempurna
buat aku yang suka gaming, ini worth banget. gak delay sama sekali. fiturnya oke parah dan suara nya juga jernih, so ini sii recomended 👍🏻"
,"baru kali ini dapat tws yang kualitasnya bagus bgt, mana awet lagi baterainya, ga delay sama sekali cocok buat aku suka main game. gak bikin sakit juga di telinga. thankyou Baseus😍"
,"Harga segini dapet tws yg udah ada fitur kedap suara, ldac jadi suara lebih jernih, sudah bluetooth 6.0 worth the money sih. Apalagi baterai tahan lama, kualitas emang ga kaleng-kaleng"
,"Buildnya keren abis, kokoh. Kualitas baseus mah keren semua jir. Ldac nya bisa bikin suara jernih, buat telfon dan game juga suaranya jelas ga delay. Fitur kedap suara nya bagus aku pakai di tempat ramai gamasalah, baterai awet betul 💯"
,"Sepadan dengan Harga: sangat sepadan
Fitur Terbaik: terbaik dikalangannya
tws anc termurah yang pernah saya temukan. beli waktu awal rilis dapet harga 200 ribu.  sangat worth it dibeli. apalagi fitur yang dihadirkan sangat lengkap. dan ada garansi 2 tahun juga.
Terimakasih Yang Mulia Baseus"
,"Kualitas nya jauh banget dari tws harga segini, manteb banget. Suka tipe bas nya ga over, udah ldac jadi suara lebih jernih. Fitur kedap suaranya juga berfungsi dengan baik."
,"Kualitas Suara: mantap banget banget
Kualitas: upgrade dari yg sebelumnya
Pembelian ke 2 dari produk baseus, bosen pake yg E3 1½ tahun mutusin buat upgrade ke BP1 pro, dan emg kualitas nya jauh banget, upgrade luar biasaa... manteppp dah pokonyaa"
,"Paket diterima dalam kondisi baik dan pengemasan sangat aman, bass suaranya mantep bgt + ada 6 mic jadi buat teleponan lebih jelas terus ada fitur kedap suaranya juga. Buat jogging berasa keren nih wkwkw."
i*****6,"Kualitas Suara: asli ldac nya bagus
Kualitas: sangat bagus
LDAC nya asli keren! detail lagu yang gapernah ku dengar tiba2 muncul, recommend banget di range harga segini!"
g*****5,"Kualitas Suara: enak gak over bass
Daya Tahan: batre awet bgt sih emng
Kualitas: bagus ,nyaman
Untuk saya harga segini lumayan , cuman harga segini ada peredaman ya lumayan , tapi jangan di bandingkan dengan harga diatas 1jtan hehehe. Buat yg nyari tws versi bugdet ini recomended ."
n*****r,"Wow gila banget! Ada unsur ANC Active Noise Concellation nya, 
Jadi sudah pasti kedap suara, saya bisa fokus mendengarkan musik tanpa terganggu oleh suara-suara di sekitar.
Terutama kalau pas saya butuh banget untuk kerja. Suara yang dihasilkan juga sangat jernih dan berkualitas dengan bass yang kuat dan treble yang jelas. Saya sangat puas dengan pembelian TWS ini."
,"Asli puas bgt beli tws disini, harga 300 an udah ada anc nya, bener2 gokil sih ini..
Gak kalah sama harga yg lebih malah..
Bener2 bagus banget kualitasnya, bakal ngerekomendasikan ini ke temen2 sih😍"
,"Kualitas Suara: jernih
Daya Tahan: awet
Fitur: komplit
Worth the price sih ini harga 300 tp udh dapet fitur sebagus ini, karena BP1 ini udh 6.0 jadi pas dibuka langsung connect ke bluetooth. Batere juga tahan lama jadi dipake main game enak banget. + dikasih free pouch. Recommended!"
,"Kualitas Suara: oke
Daya Tahan: oke
Fitur: oke
Sesuai ekspektasi sih tws baseus bakal bagus.. ini jg udah yg 6.0 kalo gasalah, jd udah yg fitur paling baru nya.."
,"Kualitas Suara: oke
Daya Tahan: handal
Fitur: bergunaa
Jgn diragukan lg beli ditoko ini, udah langganan bgt beli dsni, harga 300 san udah ada anc nya wahh gokil sih, nyaman pula ditelinga dpt free pouch nya jga gemess"
t*****n,"Brg sdh diterima, Pengirimannya yg cepat serta dikemas dgn baik & aman.
Brg kualitas Ori Baseus, Semoga berfungsi dgn baik, awet & memuaskan.. thanks seller 👍"
,"Kualitas Suara: jernih, bass mantap, bisa beberapa mode
Daya Tahan: belum coba ketahanannya berapa jam. kalau info di kemasan bisa sampe 55 jam. bisa buat dengerin berapa lagu ya?
Kualitas: black, kelihatan premium."
,"Kualitas Suara: mantaps, bass treble imbang
Daya Tahan: 10 jam
Kualitas: build quality mantaps, material kokoh
delivery cepat, baseus jaminan mutu, harga murmer, kualitas oke mantaps"
,"Sesuai klaim hostnya saat live, suaranya gak ada delay sama sekali pas dipakai main game. Ditambah ada 6 mic nya jadi suaranya yg masuk pun jelas & jernih. Ga salah beliiii, worth it to buy"
,"Kualitas Suara: jernih
Daya Tahan: cukup awet
Kualitas: nyaman
pengiriman nya sangat cepat, harga terbaik di kelasnya, kualitas suaranya juga jernih dan bass nya bagus, terimakasih banyakkk.."
b*****p,"Kualitas Suara: Sangat jernih
Daya Tahan: Tahan lama
Fitur: Bagus
Tws bagusss bangeettt. Sesuai ekspektasi akuu. Dan juga Sudah support LDAC jadi kualitias suara lbh bagus dari  tws lainnya yang belum suppot"
z*****1,"Kualitas Suara: sangat jernih dan bassnya mantap
Daya Tahan: lumayan tahan 3 hari lebih
Kualitas: fitur berfungsi normal
Cuma kalau ada angin masih masuk"
,"Kualitas Suara: sangat jernih
Daya Tahan: belum di coba
Kualitas: sangat bagus
Suara sangat jernih,,bass nya nendang..semoga awet..makasih boseus.."
,"Kualitas Suara: kualitas suara jernih
Daya Tahan: baterai tahan lama
fitur"" bnyak juga dan baterai nya tahan lama sudah support app pula pokoknya the best . Sangat recommended"
j*****5,"Kualitas Suara: Sangat baik
Daya Tahan: Mantap
Kualitas: Berkualitas
Barang sampai dengan aman. Semua fitur bekerja dengan baik dan memuaskan. Thank you."
r*****a,"Kualitas Suara: bersih dan jernih
Daya Tahan: sangat handal
Kualitas: sangat bagus
Basnya mantap"
r*****1,"Kualitas Suara: jangan ditanya kualitas suaranya bagus bngt apalagi bass nya
Daya Tahan: tahan lama bngt seminggu cmn sekali cas doang
Kualitas: sangat bagus apalagi pas produknya bermasalah claim garansi nya ga susah admin nya responsif guys"
m*****y,"Kualitas Suara: bagus
Daya Tahan: awettttt
Kualitas: baguss
Baguss pokoknya bestt buat harga segitu, kedua kalinya beli d sni, pengiriman juga cepet bgt"
,"Kualitas Suara: ngebass polll
Daya Tahan: kerenn
Kualitas: baaikk
bagus sudahh. dengan fitur yang melimpah semoga awet karna yang lama hilang"
,"Kualitas Suara: Suara ngebasss banget...
Daya Tahan: Battre tahan lama dan awet banget...
Kualitas: Bluetooth versi 6.0 terbaru keren...
Packing super aman banget pake bable warp tebel banget..."
,"Kualitas Suara: yang dihasilkan jernih dan AnC nya ok
Daya Tahan: baterai mantap sesuai deskripsi
Kualitas: bagus yang hitam glossy secara tampilan warna nya fungsi nya mantap"
,"Kualitas Suara: bersih
Daya Tahan: belum ditest pake lama
Kualitas: suara bersih dan bas terasa
Senyap dari suara luar, jangan digunakan sambil berkendara bisa berbahaya terlalu kedap suara
Suara bersih, ngebas habis mantapp"
,"Kualitas Suara: bagus bisa di atur
Daya Tahan: gk tau belum d banting
Kualitas: aman sesuai harga
pengiriman cepat 3hari nyampe,untuk pelayanannya kek chatingan sama ai gw🗿"
g*****e,"Kualitas Suara: Bersih dan jernih
Daya Tahan: Awet
Kualitas: Bagus
Barang yang dikirim sesuai dengan deskripsi penjual. Pengiriman cepat dan tidak lama. Sangat recommended. Terima kasih."
,"Kualitas Suara: bagus dan bass ok
Daya Tahan: lumayan sesuai harga
Kualitas: cukup jernih dan ok
sesuai pesanan, packing aman, original baseus, rekomen untuk dimiliki"
j*****7,"Kualitas Suara: ok
Daya Tahan: tahan lama
Kualitas: bagus
Bagus banget! Harganya segini tapi kualitasnya keren banget. Suara clear dan bassnya mantap banget.
Terima kasih"
,"Kualitas Suara: Keren!
Daya Tahan: Blm dicoba.
Kualitas: Keren!
Gila, baru di coba noise reduction nya. Duduk sblh kipas angin, lgsg hilang donk suara kipas anginnya kena noise reduction. Asli gila!!"
s*****n,"Kualitas Suara: jernihh dan bagus
Daya Tahan: tahan lama
Kualitas: sesuai harga, memuaskan
Sejauh ini bagus dan suaranya jernihhh, semoga awet yaa"
m*****o,"Kualitas Suara: bas berasa anc aktif
Daya Tahan: sangat awet
Kualitas: bagus
Produk berkualitas dengan harga terjangkau kualitas sangat baik"
m*****g,"Kualitas Suara: jernih dan kaya
Daya Tahan: cukup awet dan tahan lama
Kualitas: baik dan aman
Paket sudah diterima dengan baik. Terima kasih seller"
u*****2,"Kualitas Suara: bagus
Daya Tahan: belum di coba terlalu lama
Kualitas: jernih kedap suara nya oke bgt
Pertamakali beli headset kedap suara semoga enakan dipake pas kerja sama di pesawat"
,"Gak nyesel sih dengan harga segini untuk kualitas suaranya jernih untuk ukuran telinga awam seperti saya, untuk fitur juga lumayan di app nya"
,"Kualitas Suara: mengesankan
Daya Tahan: tahan lama
Kualitas: memuaskan sesuai harga
Semoga awet, dari pakingnya rapih lengkap pake bubble wrap"
,"Alhamdulillah... Barang sampai dengan baik, sesuai ekspektasi, terima kasih kepada toko yang sudah amanah, pokoknya produknya mantap, rekomended banget, sesuai harga, sukses selalu baseus indonesia"
,"Kualitas Suara: Bagus, walaupun tidak s bagus TWS di atas 1 jutaan, tapi tetap Jernih, jelas, tidak sakit telinga. Di kelas harga 300rb, TWS BP 1 Pro ini yang paling unggul
Daya Tahan: Tahan lama batre, memang tahan lama. Tinggal ditunggu ketahanan TWS nya. kalo bisa sampai 2 tahun, berarti mantap.
Kualitas: Bahan lumayan. Bbrp orang menyebut, TWS ini ukurannya agak gedean. Dibanding TWS - TWS saya sebelumnya, ini agak gede. Tapi tetap worth it kok. Kenapa? Sepertinya utk mengkompensasi kapasitas batre nya.
TWS yang di harga kurang 300rb ke bawah, belum nemu yang selengkap ini. Yaitu = 
- Bisa pairing 2 device sekaligus, dan ini mudah, gak ribet. 
- Sudah ANC, dan fungsi.
Untuk dapat 2 poin di atas, baru nemu yg di harga 500rb"
,"Kualitas Suara: bagus
Daya Tahan: solid
Kualitas: okee punya
bagus sih ini, bagi yg nyari tws 200an ini termasuk kategori yg bisa di rekomendasikan"
a*****0,"Kualitas Suara: suara jernih
Daya Tahan: batrenya cukup tahan lama
Kualitas: bagus
Ternyata ukurannya agak besar dari yang aku banyangin tp gapapa. Trs kadang bisa langsung konek ke hp dan laptop diwaktu yang sama ga perlu matiin bluetooth disalah satunya. Gimana ya jelasinnya tp ini efektif banget aku ngerasanya"
r*****0,"Kualitas Suara: bass nya cukup okee
Daya Tahan: tahan lama dan sangat handal
Kualitas: jernih dan tajam
Sangat okee, sangat bagus, mudah digunakan dan mantap"
,"Kualitas Suara: Suara jernih dan bagus bass enaknya
Daya Tahan: Cukup awet tahan lama
Kualitas: pesanan keduanya kualitas nya joss"
,"Kualitas Suara: ok
Kualitas: ok
Dicoba oke suaranya, suka ama mode transparency nya, anc blm dicoba, tertarik krn mic nya bagus dr review² di yutub"
k*****2,"TWS yg cocok dan Verry recommended untuk gaming, pas aku main game no delay banget suara nya! Paling gokil, suara yang dihasilkan sangat jernih dan berkualitas."
s*****i,"Kualitas Suara: mantap suaranya
Daya Tahan: cukup awet dan tahan lama
Kualitas: barang original
Dengan kualitas yang tidak diragukan lagi, tentunya suara nya sangap mantap"
b*****1,"Kualitas Suara: lumayan jernih
Daya Tahan: belum dicoba lama
Kualitas: cukup baik
Sudah dicoba, suara lumayan . Semoga awet"
g*****_,"Kualitas Suara: josssss
Daya Tahan: lama banget kaya diranjang
Kualitas: terbaik
josss bgt lah buat harga segini dapet kualitas begini mantappp👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽"
j*****1,"Kualitas Suara: Jernih dan lumayan bagus
Sangat worth it & bagus untuk dilevel harga tersebut... suara lumayan bagus & bass cukup oke... Terbaik Baseus, sukses terus"
,"Kualitas Suara: bass jernih dan memuaskan
Daya Tahan: tahan lama dan sangat hamdal
Kualitas: terlihat mewah dan elegant"
n*****8,"Kualitas Suara: suara jernih
Daya Tahan: tahan lama
Kualitas: sangat memuaskan
paket sudah diterima dengan baik dan benar, respon penjual mantap, pengiriman cepat"
m*****7,"Respon pengiriman cepat, kualitas produk dan suara jernih. Sesuai ekspetasi. Wajib punya karena fitur2 nya keren"
,"Semua fitur-fitur yg ada berfungsi dengan baik
Yg keren fitur ANC nya mantep bngt asli, suara hembusan kipas angin di kontrakan hilang terasa sunyi bngt... Mantapp"
,"Kualitas Suara: mantul
Daya Tahan: lama
Kualitas: bagus
Paket telah diterima dengan baik, sesuai harapan , suara mantul desainnya ok..pokoknya tidak mengecewakan"
s*****s,"Kualitas Suara: suara bagus
Daya Tahan: belum dicoba
Kualitas: bagus
Kualitas sesuai harga dengan teknologi terkini dan fitur terkini"
w*****n,"Kualitas Suara: bagus memuaskan
Daya Tahan: semoga awet dan tahan lama
Kualitas: barang bagus
pengiriman sangat cepat, semoga awet dan gak cepat rusak"
s*****a,"Kualitas Suara: oke
Daya Tahan: baterai awet
Kualitas: oke
Barang sesuai pesanan, cepat dikirim, cukup nyaman dipakai, dapat stiker lucu, cuma bagian luar licin"
d*****z,"Kualitas Suara: GOOD! You can adjust (transparant, normal, or noice reduction) and the reduction noice is good) really worth the price
Daya Tahan: we’ll see!! Hope it lasts
Kualitas: it is good and worth the price"
,"Kualitas Suara: baik
Daya Tahan: baik
Kualitas: baik
Suaranya asik bass nya mantap"
,"Kualitas Suara: jernih dan bagus
Daya Tahan: sesuai deskripsi
Kualitas: baguss
Wort it bgt headset nya"
a*****v,"Kualitas Suara: suara jernih bagus
Daya Tahan: tahan lama
Kualitas: nyaman dan bagus
rekomen tws harga bersahabat"
,"Kualitas Suara: oke,
Daya Tahan: bagus
Kualitas: sangat baik
Bassnya nendang, claritynya oke.
Mantap deh."
b*****n,"Kualitas Suara: bersih dan jernih
Daya Tahan: cukup awet dan tahan lama
Kualitas: terasa mewah dan berkualitas tinggi
Yang datang sesuai"
m*****a,"Kualitas Suara: jernih dan memuaskan di telinga
Daya Tahan: tahan lama lah
Kualitas: kualitas baik sesuai harga"
h*****o,"Kualitas Suara: Bagus, sesuai deskripsi
Daya Tahan: material kokoh
Kualitas: nyaman ada karet tambahan"
,"Sepadan dengan Harga: harga kaki 5 kualitas bintang 5 ✨
bass nendang, ANC nya kedap, equalizer & fitur baseus app nya supportive and suara menggelegar 🚀"
,"Kualitas Suara: suara jernih dan nyaman digunakan
Daya Tahan: tahan lama dan keren
Kualitas: sangat baik mdh2an awet"
i*****a,"Kualitas Suara: ok
Daya Tahan: ok
Kualitas: bagus
Barang sesuai pesanan, kualitas audio bagus, kualitas bahan oke, packing aman, design oke, nyaman di kuping, pengiriman agak lama."
p*****8,"Kualitas Suara: ngebass
Daya Tahan: lama
Kualitas: baik
barang ok sesuai pesanan suara enak joss kaya sound horeg"
,"Kualitas Suara: Kualitas bagus sesuai harga 👍
Daya Tahan: Baterai awet
Kualitas: Fiting pas di telinga
Barang sudah diterima, packing rapi, seller gercep 👍👍👍"
i*****s,"Kualitas Suara: jernih dan bagus
Daya Tahan: tahan lama
Kualitas: sangat bagus
thankyou! semoga awet hihi"
h*****9,"Kualitas Suara: ok
Fitur: Lengkap
Sejauh ini puas, dengan harga yg ditawarkan dapat kualitas yg ok dan fitur yg lengkap. 
Pengiriman juga cepet
Terima kasih"
,"Kualitas Suara: bagus
Daya Tahan: belum coba, baru beli. pas dateng keadaan batre 100%
Kualitas: sesuai harga
over all bagus, cuma dateng nya lama"
t*****l,"Kualitas Suara: mantap
Daya Tahan: tahan lama
Kualitas: mewah
wahh barang telah sampai dan diterima dengan sangat baik. sumpah jernih beuttt TWS nya, mantappp. thank you, seller."
,"Kualitas Suara: oke dengan harga segini
Daya Tahan: tahan lama
Kualitas: good quality ga ga murahan"
e*****y,"Kualitas Suara: suara jernih, bass ok
Daya Tahan: semoga tahan lama
Kualitas: bagus, design juga bagus"
,"Kualitas Suara: sangat jernih meskipun keras,enak
Daya Tahan: tahan lama pastinya
Kualitas: pertama kali beli barang elektronik yg memuaskan."
,"Kualitas Suara: Bening
Bagus bgt ini untuk harga tws 300k.. Udah ada fitur anc nya jd langsung kedap suara.. Buat main game juga enak ga delay suaranya.. Top bgt pokoknya.."
,"Kualitas Suara: bass lumayan
Daya Tahan: awet
suara bassnya lumayan joss, desain juga keren, enak buat dengerin musik sambil nyantai"
,"Kualitas Suara: bagus
Daya Tahan: belum, tapi secara build quality bagus
Kualitas: kemasan bagus, ga ada cacat, rapi"
,"Kualitas Suara: sangat jernih
Daya Tahan: semoga awet saja
Kualitas: jangan diragukan
Kwalitas bagus, design juga bagus dan cantik. Sesuai keinginan"
,"Kualitas Suara: bass halus
Kualitas: istimewa
Suara bass halus suara luar TDK bisa terdengar sangat puas dgn harga yg murah tapi suara g kaleng2"
,"Kualitas Suara: lmyan
Daya Tahan: lg diuji coba dlu
Kualitas: lmyan bagus
Kualitas swara sh biasa aj...sesuai hrga cm yg gue cara fittting dikuping yg nyaman...dan ini yg nyaman bgd dikuping"
,"Kualitas Suara: bass
Daya Tahan: tahan lama
Kualitas: terlihat mewah
Sesuai dan packing bagus. Semoga awet. Terima kasih."
k*****6,"Kualitas Suara: bagus
Daya Tahan: tahan lama
Kualitas: puas
Alhamdulillah berfungsi dg baik..smg awet n thn lama"
,"Sepadan dengan Harga: good
Fitur Terbaik: good quality
Bagus, Worth it lah. product original full segel dari seller nya."
m*****9,"Kualitas Suara: jelas dan jernih
Daya Tahan: bahannya kuat
Kualitas: keren banget sih
Di jamin tidak mengecewakan"
,"Kualitas Suara: suara jernih
Daya Tahan: tahan lama
Fitur: bagus
Suaranya bagus dan jernih, mantap semoga awet"
,"Packingnya mantaps, barang sampai dengan selamat, kalau kaka suka review aku boleh like / mampir ke profile yah, makasih.."
h*****b,"Kualitas Suara: mantep
Daya Tahan: baterai tahan lama
Kualitas: jernih, bas nya oke, material premium"
,"Kualitas Suara: suara bukan yang bass banget, lebih ke lumayan balance, dan saya lebih suka yang kayak gini sih, ketimbang yang bass banget.
Daya Tahan: untuk 2 hari pemakaian ini baterainya awet banget.
Kualitas: kualitasnya oke untuk harga segini.
Overall semuanya oke menurut saya, buat musik suaranya lumayan balance, buat telepon wa mic nya juga jernih, baterai awet, untuk game seperti pubg belum dicoba delay atau enggaknya, dan penggunaan aplikasinya juga membantu banget.
Minusnya cuma anc gak terlalu kedap banget dan penggunaan 15-30 menit udah mulai kerasa pusing, tapi ya untuk harga segitu sudah wajar sih, dan entah tws nya yang kebesaran atau daun telinga saya yang kecil, tapi untuk penggunaan 30 menit telinga saya udah sakit.
Tapi overall menurut saya masih oke."
,"Kualitas Suara: bagus
Daya Tahan: belum tes berapa lama
Kualitas: bagus
peredam suara nya bagus...bass nya lumayan...semoga awet"
,"Kualitas Suara: Suara Jernih dan ANC gacor
Kualitas: Untuk harga di kelas nya ini keren"
,"Kualitas Suara: Penyesuaian suara via aplikasi
Daya Tahan: cukup awet untuk pemakaian normal
Kualitas: Simple , Elegan"
c*****a,"Kualitas Suara: Sangat bagus!
Daya Tahan: oke
Kualitas: Suara nya mantab
Sangat sangat jernih"
u*****z,"Kualitas Suara: bagus
Daya Tahan: awet baterenya
Kualitas: keren
Barang sesuai, suara bass bagus, jernih & mic berfungsi baik suara sekitar agak kedap... good product... Thanks seller"
,"Kualitas Suara: baik, sangat baik.
Daya Tahan: lumayan, bahan nya bagus
Kualitas: jernih, tapi saat ANC tidak full -50db, ada juga kadang suara yang didengar berubah agak besar/kecil 0,4 detik, tapi langsung normal"
,"Ga sia-sia upgrade ke bp1 pro ini, kedap suara dan jernihnya itu beda, jadi lebih manteb. Udah bt 6.0 jadi cepet connect nya gaperlu worry putus pas main game, gada delay sama sekali. Good 👍"
,Kualitas Suara: Bass nya memang terasa banget dengan volume yang kecil mendengarkan musik sudah bagus suaranya
,"Kualitas Suara: Sangat jelas
Daya Tahan: Cukup kokoh
Kualitas: Sangat baik
Pengiriman sngt cepat"
,"Kualitas Suara: detail
Daya Tahan: baterai badak
Kualitas: bisa putar AAC dan LDAC
Budget 200ribuan beli ini aja"
r*****s,"Kualitas Suara: suara yang bagus
Daya Tahan: semoga tahan lama
Kualitas: jernih dan detail
Produk sangat bagus pengiriman sangat cepat respon penjual sangat baik 👍👍"
b*****8,"Kualitas Suara: Jernih
Daya Tahan: Awet
Kualitas: Nyaman
Respon cpt, paking aman, pengiriman cpt, kwalitas ok"
g*****f,"Kualitas Suara: cukip jernih
Daya Tahan: baik
Kualitas: ok deh
Pengiriman cepat, kualitas cukup baik buat iphone, terimaksih"
,"Kualitas Suara: sangat jernih dan bagus
Daya Tahan: lama bgd
Kualitas: tak usah diragukan lagi
KLO mau beli, beli ajah barangnya bagus ko."
,"Kualitas Suara: sangat jernih dan mantabs
Daya Tahan: lumayan lama kalau berdassr spesifikasi, tapi belum dicoba untuk waktu yg lama
Kualitas: lumayan bagus untuk harga segitu
Cukup bagus dan menarik dengan harga segitu tapi dapat spesifikasi yang bagus"
7*****b,"Kualitas Suara: bagus dan jernih, meskipun ANCnya tidak se hebat yg di iklan kan
Daya Tahan: daya tahan batre yg lama, sangat cukup untuk yg suka Turing sambil dengerin lagu
Kualitas: kualitasnya bagus. Lebih bagus lagi kalo install Appnya bisa nyari twsnyg keselip
😁😁"
e*****_,"Kualitas Suara: bagus
Daya Tahan: lumayan
Kualitas: bagus dan fitur
Bagus buat music sama game 10/10"
,"Kualitas Suara: Hi-Res audio
Daya Tahan: mantap
Kualitas: oke punya
Suaranya mantap jos gandos"
,"Kualitas Suara: jernis dan bassnya bs d set up via aplikasi
Daya Tahan: baru datang, sepertinya awet dan materialnya kuat
Kualitas: build quality n sounds lebih dari kata bagus"
,"Produk baik dan sesuai dengan deskripsi yang tertera, pengiriman cepat dan packing juga rapih dan aman karena ada tambahan bubble wrap"
m*****g,"Kualitas Suara: bass bagus
Daya Tahan: tahan lama dan sangat handal
Kualitas: sangat bagus dan memuaskan
Satu kata... Mantap."
s*****a,"Kualitas Suara: jernih dan low latency
Kualitas: memuaskan
Sejauh ini aku coba aman dan jernih semoga awet"
c*****y,"Kualitas Suara: okee sesuai HargA
Daya Tahan: cukup awet
Kualitas: okee dikelasnya
Mantaff suranya terbaeek"
,"Kualitas Suara: sangat sangat bagus
Daya Tahan: tahan lama
Kualitas: tidak di ragukan"
,"Kualitas Suara: mantap & jernih
Daya Tahan: sangat handal
Kualitas: mevvah dan ga murahan
Buruan diorder!!!"
,"Kualitas Suara: biasa saja
Daya Tahan: belum tau
Kualitas: lumayan baik
untuk kualitas suara menurut aku biasa aja, dengan spesifikasi yg ada cukup kecewa krn tidak sesuai ekspektasi. tapi overall baik no cacat."
m*****0,"Kualitas Suara: baik
Daya Tahan: batre lama
Barang cepat sampai dan berfungsi baik original sesuai deskripsi sudah dites"
,"Mantap.. pengiriman cepat & barang mendarat dengan selamat... semoga awet, terimakasih"
r*****d,"Kualitas Suara: bisa dicustom sesuai preferensi pribadi
Daya Tahan: lamaa pol, awett banget weh
Kualitas: bare minimum earphone yang oke ini sih"
h*****s,Barang samapi dengan aman. Pengirimanan luamayan cepat.. Kwalitas suaranya bagus.. Bass pas.. Dan noisnya oke saat di pakai nelpon
,"Kualitas Suara: standar
Daya Tahan: belum coba
Paket saya terima dengan baik dan aman. Belum dicoba muda""an bagus sesuai hrganya"
,"Alhamdulillah paket datang dengan selamat, mantap suara bassnya kerasa bngt, joss pokoknya rekomended bngt"
h*****n,"Fitur Terbaik: menarik
Sepadan dengan Harga: sesuai lah
Perlu pembuktian pemakaian sejauh mana kenyamanannya 😁"
,"Kualitas Suara: baik dan jernih
Daya Tahan: tahan lama
Kualitas: sangat baik
Alhamdulillah, bisa berjalan dengan baik..."
,"Kualitas Suara: Sangat baik
Daya Tahan: Mudah2n kuat tahan banting
Kualitas: Kelasking
Maaf minn, baru kasih ulasan baru pulang soalnya.
Untuk unit yang saya dapat alhamdulillah baik dan kualitas berkelas nice..."
n*****h,"Kualitas Suara: jernih, bagus
Daya Tahan: tahan lama dan seperti nya awet
Kualitas: Bagus
Suara enak, jernih, sudah ada fitur ANC, cuma agak kebesaran di telingaku yang kecil takut jatuh, tapi aman soalnya aku pake ciput hijab. Semoga awet"
,"Kualitas Suara: Kualitas Bass Oke.
Daya Tahan: Daya tahan lama.
Kualitas: Sangat Baik.
Mudah mudahan awet amiin."
,"Kualitas Suara: bass nya okee suaranya pas
Daya Tahan: mudahan tahan lama
Kualitas: bagus dan elegan"
,"Kualitas nya bagus, untuk ANC dan ENC lumayan bagus untuk harga nya mantap."
a*****.,"Kualitas Suara: suara yg sangat jernih, sebanding dgn harga terjangkau
Daya Tahan: tahan lama dan handal
Kualitas: barang dengan kualitas terbaik"
,"Kualitas Suara: Ok
Daya Tahan: ok
Kualitas: bagus
Alhamdulillah barang sudah sampai dengan selamat dan sesuai dengan yang saya pesan, Terima kasih seller, di tukar  berelaan🙏🏻✨"
y*****z,"Kualitas Suara: mantap bass dan jernih voice callnya
Daya Tahan: belum di test
Kualitas: bahannya mantap, ANC juga aktif
Cocok utk online meeting"
,"Barang sesuai pesanan, built quality bagus, belum dicoba ANC-nya, packing aman, pengiriman aman dan cepat, terima kasih seller"
,"Kualitas Suara: Bass ok
Daya Tahan: awet
Kualitas: bagus sesuai harganya
TWSnya bagus. Oklah"
,"Kualitas Suara: bagus
Daya Tahan: belum diuji
Kualitas: solid, suara bagus pake aplikasi bisa diatur sesuai selera, Ini harga murah tapi fitur bagus"
,"kualitas suara udah bagus bgt di tiga range frekuensi, ditambah ada banyak fitur di app Baseus kyk ANC, enhance bass, dll."
b*****k,"Kualitas Suara: Baik
Daya Tahan: sedang dicoba
Kualitas: berkualitas
Mantaaabb 👍👍👍👍👍 Response cepat"
l*****_,"Kualitas Suara: bagus
Daya Tahan: tahan lama dan handal
Kualitas: kemasannya dikemas dengan baik
Barang sudah sampai sesuai pesanan"
m*****m,"Kualitas Suara: karakter ngebass
Daya Tahan: lumayan 3jam saya pakai turun 30%
Kualitas: lumayan solid
Cuman kurang terkesan mewah dikit"
,"Kualitas Suara: bombastis
Daya Tahan: sangat handal
Kualitas: the best
Udeh ga usah di raguin lagi merk baseus mah"
h*****d,"Kualitas Suara: Jernih,Bass Mantapp
Daya Tahan: So far masi bagus semoga awet
Kualitas: Good, Recommended 👍"
k*****h,"Sangat jernih dan bagus
Suara bass yang pas tidak berlebihan
Tahan lama dan sangat handal"
,"Kualitas Suara: suara yang bagus
Daya Tahan: tahan lama dan handal
Kualitas: cukup jernih dan bagus"
v*****i,"Kualitas Suara: Memuaskan
Daya Tahan: Tahan lama
Kualitas: Bagus dan aman
Worth it to try, dayanya tahan lama tapi desainnya kurang cocok di aku"
,"Kualitas Suara: suara mantep bass mantep
Daya Tahan: tahan lama di pake seharian batrei masih 100%
Kualitas: okeee
cuma agak kebesaran aja di pakenya 😭 takut copot kalau di pake lari 😭"
,"Kualitas Suara: suara yang bagus
Daya Tahan: tahan lama dan sangat bandal
Kualitas: sangat memuaskan dan unggul
Bagus"
,"Kualitas Suara: SUARANYA OKEEE BANGET MANTAP
Daya Tahan: cukup awet
Kualitas: jernih
pengiriman cepat"
y*****y,"Barangnya sudah sampai dengan selamat dan sesuai dengan yang di gambar dan sesuai dengan yang di description nya, semoga awet dan tahan lama ya
Terimakasih 🙏🏻"
,"Kualitas Suara: mantap
Daya Tahan: belum di coba kuat berapa lama
Kualitas: mantap
Barang sesuai dengan deskripsi produk
Pengemasan bagus
Pengiriman cepat
Makasih min"
